orient,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,polygon.started,polygon_2.started,polygon.stopped,polygon_2.stopped,grating.started,key_resp.started,grating.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,tilt,participant,session,date,expName,psychopyVersion,frameRate,
45,11,1,23,1,78.94445770001039,79.94450240000151,79.94450240000151,80.4448379999958,80.4448379999958,80.7445982999634,80.7445982999634,down,1,0.8671493000001647,None,-3,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,12,0,24,1,81.62773509998806,82.62757989997044,82.62757989997044,83.12801310000941,83.12801310000941,83.42766699998174,83.42766699998174,up,1,0.7077388999750838,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
0,12,1,25,0,84.16137729998445,85.16116819996387,85.16116819996387,85.66135059995577,85.66135059995577,85.96113109996077,85.96113109996077,up,1,0.4714220000314526,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,13,0,26,1,86.46137480001198,87.46116579999216,87.46116579999216,87.96126849995926,87.96126849995926,88.26132409996353,88.26132409996353,down,0,1.1360543000046164,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
0,13,1,27,0,89.42976530001033,90.42782509996323,90.4443820999586,90.92789389996324,90.92789389996324,91.22738999995636,91.22738999995636,down,1,0.7516465000226162,None,-4,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,14,0,28,1,92.01099969999632,93.01122849999228,93.01122849999228,93.51126539998222,93.51126539998222,93.81111919996329,93.81111919996329,up,1,0.47523620002903044,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
0,14,1,29,0,94.31124119996093,95.31123910000315,95.31123910000315,95.8112562999595,95.8112562999595,96.11098999995738,96.11098999995738,up,0,0.5644681999692693,None,1,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
0,15,0,30,0,96.69443519995548,97.69468499999493,97.69468499999493,98.19443159998627,98.19443159998627,98.49457479995908,98.49457479995908,up,0,0.411027499998454,None,2,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,15,1,31,1,98.92781369999284,99.9279222000041,99.9279222000041,100.42778490000637,100.42778490000637,100.72774910001317,100.72774910001317,up,1,0.7349271000130102,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,16,0,32,1,101.49439790000906,102.49479359999532,102.49479359999532,102.99473499995656,102.99473499995656,103.29443889996037,103.29443889996037,down,1,0.3506018000189215,None,-4,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
0,16,1,33,0,103.66144359996542,104.66140869999072,104.66140869999072,105.16140380001161,105.16140380001161,105.46384949999629,105.46384949999629,up,1,0.4880111999809742,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,17,0,34,1,105.97775079996791,106.97788159997435,106.97788159997435,107.477810100012,107.477810100012,107.7775488999905,107.7775488999905,down,1,2.5983358999947086,None,-3,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
0,17,1,35,0,110.39448199997423,111.39462789997924,111.39462789997924,111.89485529996455,111.89485529996455,112.19432849995792,112.19432849995792,down,1,0.27877899998566136,None,-4,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
0,18,0,36,0,112.49453399999766,113.47778660000768,113.49441809998825,113.97753259999445,113.9947004999849,114.29456650000066,114.29456650000066,up,1,0.4074463999713771,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,18,1,37,1,114.7278004999971,115.72784219996538,115.72784219996538,116.2279533999972,116.2279533999972,116.52794110000832,116.52794110000832,up,1,0.6454198000137694,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
0,19,0,38,0,117.19447119999677,118.19455349998316,118.19455349998316,118.69463270000415,118.69463270000415,118.99439760000678,118.99439760000678,down,1,1.255989600031171,None,-3,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,19,1,39,1,120.27784769999562,121.2777020999929,121.2777020999929,121.77790200000163,121.77790200000163,122.07740219996776,122.07740219996776,down,0,0.45236320002004504,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
0,20,0,40,0,122.56139059999259,123.56118349998724,123.56118349998724,124.06136980000883,124.06136980000883,124.36124469997594,124.36124469997594,down,0,0.3518939000205137,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,20,1,41,1,124.74453789996915,125.74464970000554,125.74464970000554,126.24456999998074,126.24456999998074,126.54441909998422,126.54441909998422,up,1,0.6993588999612257,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,21,0,42,1,127.26122489996487,128.26116860000184,128.26116860000184,128.76109379995614,128.76109379995614,129.06112929998199,129.06112929998199,down,0,0.31488449999596924,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
0,21,1,43,0,129.39435799996136,130.39519989996916,130.39519989996916,130.91120649996446,130.89513479999732,131.19451319996733,131.19451319996733,up,1,1.2977941000135615,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
0,22,0,44,0,132.51140239997767,133.51101439999184,133.51101439999184,134.0113749000011,134.0113749000011,134.31127279996872,134.31127279996872,down,0,0.6656361999921501,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,22,1,45,1,134.99487829999998,135.99461339996196,135.99461339996196,136.494607599976,136.494607599976,136.79440349998185,136.79440349998185,down,1,0.6293554999865592,None,-4,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
0,23,0,46,0,137.4445429999614,138.4444894999615,138.4444894999615,138.94459689996438,138.94459689996438,139.24448930000653,139.24448930000653,up,1,1.6746918999706395,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
